Item Status,Item,Cert Number,Grade,Issuer Grade,Autograph Grade,Year,Set,Card Number,Subject,Variety,Serial,My Cost,PSA Estimate,Gain/Loss,My Value,Date Acquired,Source,My Notes,Vault Status,Vaulted Date,Days Vaulted,Listing Status,Listing Date,Listing Price,Sold Status,Sold On,Sold Date,Sold Price,Sold Fees,Sold Proceeds,Payment Date
Active,2006-07 EXQUISITE COLLECTION #5 MICHAEL JORDAN,0011373952,BGS,8.5,-,2006-07,EXQUISITE COLLECTION,5,MICHAEL JORDAN -,,-,-,-,-,-,-,-,-,Vaulted,########,121,Fixed Price,2/15/2026,1179,-,eBay,-,-,-,-,-
Active,2013 Upper Deck All-Time Greats Team For The Ages #TA14 Michael Jordan,0011816447,BGS,9,-,2013,Upper Deck,All-Time,Greats Team For The Ages TA14 Michael Jordan -,,-,10000,-,-,10000,-,-,-,Vaulted,11/5/2025,132,Fixed Price,2/15/2026,14999,-,eBay,-,-,-,-,-
Active,2023 BOWMAN UNIVERSITY BEST BOWMAN MASTERPIECES AUTOGRAPHS #BMACC CAITLIN CLARK GOLD REFRACTOR 16/50,1.08E+08,PSA,10,-,2023,BOWMAN UNIVERSITY BEST BOWMAN MASTERPIECES AUTOGRAPHS BMACC CAITLIN CLARK GOLD REFRACTOR,,,,16/50,-,2673.49,-,-,-,-,-,Vaulted,########,125,Fixed Price,2/15/2026,3999,-,eBay,-,-,-,-,-
Active,2021 PANINI DONRUSS ROAD TO QATAR KABOOM! #6 ROBERT LEWANDOWSKI,91446540,PSA,10,-,2021,PANINI DONRUSS ROAD TO QATAR KABOOM!,6,ROBERT LEWANDOWSKI -,,-,-,864.17,-,-,-,-,-,Vaulted,2/10/2026,34,Fixed Price,2/11/2026,1199,-,eBay,-,-,-,-,-
Active,2001 Topps Chrome Traded #T266 Ichiro Suzuki,0014829087,BGS,9.5,-,2001,Topps Chrome Traded T266 Ichiro Suzuki -,,,,-,475,-,-,475,-,-,-,Unvaulted,1/15/2026,61,-,-,-,-,-,-,-,-,-,-
Active,2017 Panini Flawless Premium Ink Signatures #9 Giannis Antetokounmpo,0013304131,BGS,9.5,-,2017,Panini Flawless Premium Ink Signatures,9,Giannis Antetokounmpo -,,-,1357,-,-,1357,-,-,-,Unvaulted,1/13/2026,62,-,-,-,-,-,-,-,-,-,-
Active,2025 TOPPS ALL KINGS #AK-4 GIANNIS ANTETOKOUNMPO,1.36E+08,PSA,9,-,2025,TOPPS ALL KINGS,AK-4,GIANNIS ANTETOKOUNMPO -,,-,-,-,-,-,-,-,-,Unvaulted,12/8/2025,99,-,-,-,-,-,-,-,-,-,-
Active,1986 Star Michael Jordan #6 Michael Jordan,0012820696,BGS,8,-,1986,Star Michael Jordan,6,Michael Jordan -,,-,912,-,-,912,-,-,-,Unvaulted,########,76,-,-,-,-,-,-,-,-,-,-
Active,2025 BOWMAN UNIVERSITY CHROME #109 FERNANDO MENDOZA BLACK REFRACTOR 4/10,1.42E+08,PSA,10,-,2025,BOWMAN UNIVERSITY CHROME,109,FERNANDO MENDOZA BLACK REFRACTOR,,10-Apr,-,-,-,-,-,-,-,Unvaulted,2/2/2026,43,-,-,-,-,-,-,-,-,-,-
Active,2018 Panini National Convention Gold VIP #64 Stephen Curry Cracked Ice Prizm,0010795789,BGS,9.5,-,2018,Panini National Convention Gold VIP,64,Stephen Curry Cracked Ice Prizm,,-,1175,-,-,1175,-,-,-,Unvaulted,-,-,-,-,-,-,-,-,-,-,-,-
Active,2002 TOPPS CHROME #146 YAO MING,50591488,PSA,10,-,2002,TOPPS CHROME,146,YAO MING -,,-,-,209.84,-,-,-,-,-,Vaulted,1/21/2026,54,Fixed Price,2/17/2026,499,-,eBay,-,-,-,-,-
Active,2003 TOPPS CHROME #11 YAO MING,54259257,PSA,10,-,2003,TOPPS CHROME,11,YAO MING -,,-,-,63.81,-,-,-,-,-,Vaulted,1/22/2026,53,Fixed Price,2/17/2026,149,-,eBay,-,-,-,-,-
Active,2003-04 Topps Pristine #102 LeBron James,0003978544,BGS,9.5,-,2003-04,Topps Pristine,102,LeBron James -,,-,935,-,-,935,-,-,-,Vaulted,1/29/2026,47,Fixed Price,2/17/2026,1699,-,eBay,-,-,-,-,-
Active,2019 Crown Royale Kaboom! #9 LeBron James,0012577520,BGS,9.5,-,2019,Crown Royale Kaboom!,9,LeBron James -,,-,8800,-,-,8800,-,-,-,Vaulted,2/19/2026,26,Fixed Price,2/19/2026,11799,-,eBay,-,-,-,-,-
Active,2005-06 Upper Deck Trilogy Signature Swatch #LB LeBron James,0011041439,BGS,9.5,-,2005-06,Upper Deck Trilogy Signature Swatch LB LeBron James -,,,,-,6801,-,-,6801,-,-,-,Vaulted,2/17/2026,27,Fixed Price,2/19/2026,9999,-,eBay,-,-,-,-,-
Active,2020 PANINI FLAWLESS MOMENTOUS AUTOGRAPHS #MOMANT ANTHONY EDWARDS 20/25,65156122,PSA,9,-,2020,PANINI FLAWLESS MOMENTOUS AUTOGRAPHS MOMANT ANTHONY EDWARDS -,,,,20/25,-,3250.29,-,-,-,-,-,Vaulted,2/20/2026,25,Fixed Price,2/20/2026,4299,-,eBay,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2020 Panini Absolute Football Chase Young #K-CY2,VIH00000046143,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please send home | 4x Assorted Raw Basketball Cards,VIH00000045783,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024-25 Panini National Treasures Basketball Allen Iverson #NAI-IVE,VIH00000039037,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,2025 Topps Five Star Golden Graphs #GG-RS Roki Saki | Topps Certified Autograph Issue (#01/30) Encased,VIH00000046352,VIH,,,,,,,,,,,,,,,,Unvaulted,2/13/2026,31,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045156,VIH,,,,,,,,,,,,,,,,Unvaulted,2/10/2026,35,-,-,-,-,-,-,-,-,-,-
Active,2022-23 Panini Immaculate Basketball Sealed Card | #IPA-LUD Luka Doncic 6/8,VIH00000045153,VIH,,,,,,,,,,,,,,,,Unvaulted,2/2/2026,43,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER SHOCK,93510175,PSA,10,-,2018,PANINI DONRUSS OPTIC,162,SHAI GILGEOUS-ALEXANDER SHOCK,,-,-,276.93,-,-,-,-,-,Vaulted,2/27/2026,17,Fixed Price,2/28/2026,499,-,eBay,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2013 Topps Triple Threads #109 Manny Machado Patch Autograph (#01/25) RC,VIH00000046325,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 4 raw basketball cards,VIH00000046748,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #101 Jalen Brunson (#2/5),VIH00000046349,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 4 raw basketball cards,VIH00000046748,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #101 Jalen Brunson (#2/5),VIH00000046349,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,2002 TOPPS CHROME #146 YAO MING,1.18E+08,PSA,10,-,2002,TOPPS CHROME,146,YAO MING -,,-,-,209.84,-,-,-,-,-,Vaulted,1/16/2026,59,Fixed Price,2/28/2026,499,-,eBay,-,-,-,-,-
Active,2017 PANINI DONRUSS ELITE #155 PATRICK MAHOMES II RED 31/149,85044639,PSA,10,-,2017,PANINI DONRUSS ELITE,155,PATRICK MAHOMES II RED,,31/149,-,2078.18,-,-,-,-,-,Vaulted,1/29/2026,47,Fixed Price,2/15/2026,3499,-,eBay,-,-,-,-,-
Active,2014-15 SP Authentic Immortal Ink #IIJO Michael Jordan,0013955642,BGS,9.5,-,2014-15,SP Authentic Immortal Ink IIJO Michael Jordan -,,,,-,11700,-,-,11700,-,-,-,Vaulted,########,76,Fixed Price,2/28/2026,12999,-,eBay,-,-,-,-,-
Active,2025 PANINI ABSOLUTE KABOOM! HORIZONTAL #22 JASON KELCE,1.46E+08,PSA,10,-,2025,PANINI ABSOLUTE KABOOM! HORIZONTAL,22,JASON KELCE -,,-,-,-,-,-,-,-,-,Vaulted,3/1/2026,15,Fixed Price,3/2/2026,2500,-,eBay,-,-,-,-,-
Active,1997 STADIUM CLUB TRIUMVIRATE #T9B MICHAEL JORDAN LUMINOUS,1.02E+08,PSA,8,-,1997,STADIUM CLUB TRIUMVIRATE T9B MICHAEL JORDAN LUMINOUS,,,,-,1399,1405.74,6.740000000000009,-,2/6/2026,eBay,-,Returning,2/5/2026,38,-,-,-,-,-,-,-,-,-,-
Active,1998 UPPER DECK IONIX HOLOGRFX #MJ2 MICHAEL JORDAN,07102500,PSA,9,-,1998,UPPER DECK IONIX HOLOGRFX MJ2 MICHAEL JORDAN -,,,,-,-,1968.58,-,-,-,-,-,Returning,2/27/2026,17,-,-,-,-,-,-,-,-,-,-
Active,1997 HOOPS HIGH VOLTAGE #14 MICHAEL JORDAN,1.01E+08,PSA,9,-,1997,HOOPS HIGH VOLTAGE,14,MICHAEL JORDAN -,,-,-,3752.85,-,-,-,-,-,Returning,2/27/2026,17,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #29 KEL'EL WARE,1.46E+08,PSA,8,-,2024,PANINI REVOLUTION KABOOM! HORIZONTAL,29,KEL'EL WARE -,,-,-,-,-,-,-,-,-,Vaulted,3/2/2026,15,Fixed Price,3/4/2026,599,-,eBay,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046320,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x 2025 raw NBA card- KON KNUEPPEL #254 043/199 Charlotte Hornets,VIH00000047264,VIH,,,,,,,,,,,,,,,,Unvaulted,2/19/2026,26,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI PRIZM #280 LUKA DONCIC GREEN PRIZM,99349478,PSA,10,-,2018,PANINI PRIZM,280,LUKA DONCIC GREEN PRIZM,,-,-,681.08,-,-,-,-,-,Vaulted,3/4/2026,12,Fixed Price,3/6/2026,999,-,eBay,-,-,-,-,-
Active,2000 UPPER DECK BLACK DIAMOND #126 TOM BRADY,14909789,PSA,10,-,2000,UPPER DECK BLACK DIAMOND,126,TOM BRADY -,,-,-,3651.96,-,-,-,-,-,Vaulted,3/6/2026,10,Fixed Price,3/7/2026,4999,-,eBay,-,-,-,-,-
Active,2024 PANINI FLAWLESS FLAWLESS VAULT MEMORABILIA #FVM-DML DAMIAN LILLARD 9/14,1.38E+08,PSA,7,-,2024,PANINI FLAWLESS FLAWLESS VAULT MEMORABILIA,FVM-DML,DAMIAN LILLARD -,,14-Sep,675,-,-,-,3/9/2026,eBay,-,Vaulted,-,-,Fixed Price,3/9/2026,1999,-,eBay,-,-,-,-,-
Active,Ineligible Item - Please send home | Raw Basketball Card,VIH00000046014,VIH,,,,,,,,,,,,,,,,Returning,3/8/2026,9,-,-,-,-,-,-,-,-,-,-
Active,2025 TOPPS CHROME #251 COOPER FLAGG BASKETBALL REFRACTOR,1.46E+08,PSA,8,-,2025,TOPPS CHROME,251,COOPER FLAGG BASKETBALL REFRACTOR,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,2004 BOWMAN #23 LeBRON JAMES CHROME-REFRACTOR,48454746,PSA,9,-,2004,BOWMAN,23,LeBRON JAMES CHROME-REFRACTOR,,-,-,1021.44,-,-,-,-,-,Vaulted,1/21/2026,55,Fixed Price,2/11/2026,1799,-,eBay,-,-,-,-,-
Active,2024 PANINI ROOKIE ROYALTY WNBA DOWNTOWN #11 CAITLIN CLARK,1.51E+08,PSA,7,-,2024,PANINI ROOKIE ROYALTY WNBA DOWNTOWN,11,CAITLIN CLARK -,,-,-,-,-,-,-,-,-,Returning,3/10/2026,7,-,-,-,-,-,-,-,-,-,-
Active,2024 PANINI ONE AND ONE PRIZMANIA #3 STEPHEN CURRY,1.47E+08,PSA,6,-,2024,PANINI ONE AND ONE PRIZMANIA,3,STEPHEN CURRY -,,-,-,-,-,-,-,-,-,Returning,3/11/2026,6,-,-,-,-,-,-,-,-,-,-
Active,2016-17 Donruss Optic All-Stars #21 Stephen Curry Gold,0010823942,BGS,10,-,2016-17,Donruss Optic,All-Stars,21 Stephen Curry Gold,,-,3260,-,-,3260,-,-,-,Vaulted,1/14/2026,61,Fixed Price,2/12/2026,3999,-,eBay,-,-,-,-,-
Active,1995 UPPER DECK #23 MICHAEL JORDAN,50376815,PSA,10,-,1995,UPPER DECK,23,MICHAEL JORDAN -,,-,-,769.09,-,-,-,-,-,Vaulted,11/4/2025,132,Fixed Price,3/13/2026,1000,-,eBay,-,-,-,-,-
Active,2002 TOPPS PRISTINE #51 YAO MING REFRACTOR 220/1899,66245310,PSA,10,-,2002,TOPPS PRISTINE,51,YAO MING REFRACTOR,,220/1899,-,151.87,-,-,-,-,-,Vaulted,1/22/2026,53,Fixed Price,3/4/2026,199,-,eBay,-,-,-,-,-
Active,2018 PANINI DONRUSS #162 SHAI GILGEOUS-ALEXANDER GREEN/YELLOW LASER,1.14E+08,PSA,10,-,2018,PANINI DONRUSS,162,SHAI GILGEOUS-ALEXANDER GREEN/YELLOW LASER,,-,-,375.2,-,-,-,-,-,Vaulted,3/3/2026,13,Fixed Price,3/4/2026,499,-,eBay,-,-,-,-,-
Active,2005-06 SP Signature Edition Marks of Distinction Autograph LeBron James,0006912178,BGS,9,-,2005-06,SP Signature Edition Marks of Distinction Autograph - LeBron James -,,,,-,5000,-,-,-,1/30/2026,eBay,-,Vaulted,6/15/2024,46,Fixed Price,2/15/2026,6499,-,eBay,-,-,-,-,-
Active,2025 TOPPS THE DAILY DRIBBLE #DD-31 COOPER FLAGG,1.44E+08,PSA,10,-,2025,TOPPS THE DAILY DRIBBLE,DD-31,COOPER FLAGG -,,-,-,-,-,-,-,-,-,To Vault,-,-,-,-,-,-,-,-,-,-,-,-
Active,2021 PANINI DONRUSS #211 CADE CUNNINGHAM HOLO ORANGE LASER,1.09E+08,PSA,10,-,2021,PANINI DONRUSS,211,CADE CUNNINGHAM HOLO ORANGE LASER,,-,-,108.05,-,-,-,-,-,Vaulted,3/13/2026,3,Fixed Price,3/15/2026,399,-,eBay,-,-,-,-,-
Active,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER FAST BREAK-HOLO,52541039,PSA,10,-,2018,PANINI DONRUSS OPTIC,162,SHAI GILGEOUS-ALEXANDER FAST BREAK-HOLO,,-,650,564.73,-85.27,-,1/31/2026,eBay,-,Vaulted,9/16/2025,45,Fixed Price,2/11/2026,999,-,eBay,-,-,-,-,-
Active,Ineligible Item - Please send home | 2x Raw Basketball Cards,VIH00000047027,VIH,,,,,,,,,,,,,,,,Returning,3/16/2026,0,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 3 raw basketball cards,VIH00000047801,VIH,,,,,,,,,,,,,,,,Returning,3/16/2026,0,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2025 Topps Nationals No. 90R2-JW James Wood 1/5 Patch Raw Card,VIH00000046855,VIH,,,,,,,,,,,,,,,,Unvaulted,3/2/2026,15,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI NATIONAL TREASURES ROOKIE DUAL MATERIALS #SGA SHAI GILGEOUS-ALEXANDER 74/99,1.11E+08,PSA,8,10,2018,PANINI NATIONAL TREASURES ROOKIE DUAL MATERIALS SGA SHAI GILGEOUS-ALEXANDER -,,,,74/99,-,2066.85,-,-,-,-,-,Unvaulted,########,143,-,-,-,-,-,-,-,-,-,-
Active,1986 FLEER #7 CHARLES BARKLEY,1.19E+08,PSA,Authentic,-,1986,FLEER,7,CHARLES BARKLEY -,,-,-,-,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2019 PANINI NATIONAL TREASURES ROOKIE JUMBO MATERIALS #THR TYLER HERRO 97/99,71151081,PSA,Authentic,10,2019,PANINI NATIONAL TREASURES ROOKIE JUMBO MATERIALS THR TYLER HERRO -,,,,97/99,-,-,-,-,-,-,-,Unvaulted,########,125,-,-,-,-,-,-,-,-,-,-
Active,2018 PANINI IMPECCABLE STAINLESS STARS AUTOGRAPHS #SASGA SHAI GILGEOUS-ALEXANDER 74/99,1.15E+08,PSA,Authentic,10,2018,PANINI IMPECCABLE STAINLESS STARS AUTOGRAPHS SASGA SHAI GILGEOUS-ALEXANDER -,,,,74/99,-,-,-,-,-,-,-,Unvaulted,11/4/2025,132,-,-,-,-,-,-,-,-,-,-
Active,2022 PANINI RECON ROOKIE RECON SIGNATURES #RRSPBC PAOLO BANCHERO PURPLE 12/25,91970570,PSA,8,10,2022,PANINI RECON ROOKIE RECON SIGNATURES RRSPBC PAOLO BANCHERO PURPLE,,,,25-Dec,-,259.79,-,-,-,-,-,Unvaulted,########,117,-,-,-,-,-,-,-,-,-,-
Active,2022 POKEMON GO #074 FULL ART/CONKELDURR V,85393174,PSA,10,-,2022,POKEMON GO,074,FULL ART/CONKELDURR V -,,-,-,30.57,-,-,-,-,-,Unvaulted,11/5/2025,131,-,-,-,-,-,-,-,-,-,-
Active,2024-25 BOWMAN U NOW #1 COOPER FLAGG,1.14E+08,PSA,10,-,2024-25,BOWMAN U NOW,1,COOPER FLAGG -,,-,-,44.68,-,-,-,-,-,Vaulted,########,137,Fixed Price,########,79.99,-,eBay,-,-,-,-,-
Active,2023 Panini Immaculate Collection #RA-AR Anthony Richardson Collegiate Rookie Auto Emerald 1/5,7470354,SGC,8.5,-,2023,Panini Immaculate Collection,RA-AR,Anthony Richardson Collegiate Rookie Auto Emerald 1/5,,-,-,-,-,-,-,-,-,Vaulted,12/7/2025,100,Fixed Price,########,2199,-,eBay,-,-,-,-,-
Active,2022 BOWMAN SAPPHIRE EDITION CHROME PROSPECT AUTOGRAPHS #JW JAMES WOOD,96973416,PSA,10,-,2022,BOWMAN SAPPHIRE EDITION CHROME PROSPECT AUTOGRAPHS JW JAMES WOOD -,,,,-,-,1145.46,-,-,-,-,-,Vaulted,########,91,Fixed Price,########,1399,-,eBay,-,-,-,-,-
Active,2019 PANINI SELECT THROWBACK MEMORABILIA #TMLBJ LeBRON JAMES PURPLE PRIZM 55/99,62634846,PSA,9,-,2019,PANINI SELECT THROWBACK MEMORABILIA TMLBJ LeBRON JAMES PURPLE PRIZM,,,,55/99,-,253.65,-,-,-,-,-,Vaulted,########,97,Fixed Price,########,479,-,eBay,-,-,-,-,-
Active,2021 Panini Spectra #APA-MJ Mac Jones Aspiring Patch Auto. Neon Orange Prizm 5/15,1447256,SGC,9.5,-,2021,Panini Spectra,APA-MJ,Mac Jones Aspiring Patch Auto. Neon Orange Prizm 5/15,,-,-,-,-,-,-,-,-,Vaulted,########,123,Fixed Price,########,599,-,eBay,-,-,-,-,-
Active,2022 BOWMAN UNIVERSITY CHROME PROSPECTS #82 JAHMYR GIBBS AUTOGRAPH,97576392,PSA,9,10,2022,BOWMAN UNIVERSITY CHROME PROSPECTS,82,JAHMYR GIBBS AUTOGRAPH,,-,-,79.13,-,-,-,-,-,Vaulted,########,118,Fixed Price,########,149.99,-,eBay,-,-,-,-,-
Active,"INELIGIBLE ITEMS - PLEASE SHIP HOME | 2x Raw Cards: 2024 Topps Chrome McDonald's Franchise Picks #REA-CAR Carmelo Anthony Gold Refractor [#41/50], 2023-24 Panini Select #168 Jordan Clarkson Tiger Stripes Prizm",VIH00000042580,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Item, PLEASE SEND HOME | 1x Raw 2025 Topps Chrome Basketball '80 45th Anniversary #TC-CE VJ Edgecombe Mojo",VIH00000042080,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Items Please Send Home | 4x Raw Unassorted Sports Cards,VIH00000042611,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Donruss Basketball WNBA Private Signings #18 Napheesa Collier Redemption Card,VIH00000042963,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2025 Topps VJ EDGECOMBE rookie card 021/150,VIH00000042208,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000044254,VIH,,,,,,,,,,,,,,,,Unvaulted,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2018-19 Panini Opulence Basketball City of Gold No. CG-GAN Giannis Antetokounmpo 24/25 Autographed Raw Card,VIH00000044583,VIH,,,,,,,,,,,,,,,,Unvaulted,1/8/2026,67,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Items Please Send Home | 4x Raw Unassorted Sports Cards,VIH00000042611,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Donruss Basketball WNBA Private Signings #18 Napheesa Collier Redemption Card,VIH00000042963,VIH,,,,,,,,,,,,,,,,Unvaulted,########,111,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2025 Topps VJ EDGECOMBE rookie card 021/150,VIH00000042208,VIH,,,,,,,,,,,,,,,,Unvaulted,11/9/2025,128,-,-,-,-,-,-,-,-,-,-
Active,"INELIGIBLE ITEMS - PLEASE SHIP HOME | 2x Raw Cards: 2024 Topps Chrome McDonald's Franchise Picks #REA-CAR Carmelo Anthony Gold Refractor [#41/50], 2023-24 Panini Select #168 Jordan Clarkson Tiger Stripes Prizm",VIH00000042580,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Item, PLEASE SEND HOME | 1x Raw 2025 Topps Chrome Basketball '80 45th Anniversary #TC-CE VJ Edgecombe Mojo",VIH00000042080,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000044254,VIH,,,,,,,,,,,,,,,,Unvaulted,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,2017 PANINI SPECTRA GLOBAL ICONS AUTOGRAPHS #DNK DIRK NOWITZKI NEON GREEN 25/25,78299653,PSA,9,-,2017,PANINI SPECTRA GLOBAL ICONS AUTOGRAPHS DNK DIRK NOWITZKI NEON GREEN,,,,25/25,-,247.73,-,-,-,-,-,Vaulted,########,113,Fixed Price,########,349,-,eBay,-,-,-,-,-
Active,2019 TOPPS CHROME FUTURE STARS #FS-1 SHOHEI OHTANI,85496565,PSA,10,-,2019,TOPPS CHROME FUTURE STARS,FS-1,SHOHEI OHTANI -,,-,-,279.47,-,-,-,-,-,To Vault,11/5/2025,132,-,-,-,-,-,-,-,-,-,-
Active,"Sealed encased 2024 Panini The National Charles Barkley #CB | VIP, diamond",VIH00000042105,VIH,,,,,,,,,,,,,,,,Returning,########,117,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043340,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042827,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please send home | Raw Card: 2025 Bowman U Best PJRA KKN Kon Knueppel Prospect Jumbo Relic Autograph,VIH00000041650,VIH,,,,,,,,,,,,,,,,Unvaulted,########,139,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042831,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043283,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043356,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SEND HOME! | x1 Raw 2022 Panini Contenders Optic Jalen Hurts #WT-7,VIH00000043010,VIH,,,,,,,,,,,,,,,,Unvaulted,########,116,-,-,-,-,-,-,-,-,-,-
Active,2024 TOPPS TRANSCENDENT COLLECTION 2024 ROOKIE THROUGH THE YEARS AUTOGRAPHS 1/1 #2008 YOSHINOBU YAMAMOTO 1/1,1.2E+08,PSA,8,-,2024,TOPPS TRANSCENDENT COLLECTION,2024,ROOKIE THROUGH THE YEARS AUTOGRAPHS 1/1 2008 YOSHINOBU YAMAMOTO -,,1-Jan,-,3519.74,-,-,-,-,-,Unvaulted,12/4/2025,102,-,-,-,-,-,-,-,-,-,-
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000041744,VIH,,,,,,,,,,,,,,,,Unvaulted,########,110,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042859,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042824,VIH,,,,,,,,,,,,,,,,Unvaulted,########,113,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043317,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043329,VIH,,,,,,,,,,,,,,,,Unvaulted,12/8/2025,98,-,-,-,-,-,-,-,-,-,-
Active,Ineligible Item - Please Send Home | 2024-25 Immaculate Magic Johnson #HRS-MJO,VIH00000042585,VIH,,,,,,,,,,,,,,,,Unvaulted,########,124,-,-,-,-,-,-,-,-,-,-
