item_status,description,cert_number,issuer,grade,vault_status
Active,Ineligible Item - Please send home | Raw Austin Reeves Card,VIH00000042805,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042905,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Black Leather Playing Card Letter K LeBron James Raw Card,VIH00000045600,VIH,-,To Vault
Active,No. SS-VCT Vince Carter | 2019-20 Panini -  Immaculate Collection Basketball,VIH00000042995,VIH,-,Unvaulted
Active,Encased 2024-25 National Treasures #TAL-SGA Shai Gilgeous-Alexander | Treasured Talents 3/10,VIH00000044876,VIH,-,Unvaulted
Active,2021-22 Panini Eminence Basketball #JPA-JAM Ja Morant | Jumbo Patch Autographs 1/5 Encased,VIH00000042818,VIH,-,Unvaulted
Active,2024 Topps Bowman U Now #170 Hannah Hidalgo | 2/5 Autograph Encased,VIH00000043278,VIH,-,Unvaulted
Active,2020-21 Panini National Treasures Basketball #114 Tyrese Maxey | 1 of 1 Black Box 2025 Patch Autograph Rookie Card Encased,VIH00000042828,VIH,-,Unvaulted
Active,No. TRA-MB Mikal Bridges - Brooklyn | 2024 Topps 3 Basketball,VIH00000042996,VIH,-,Unvaulted
Active,2022-23 Panini One And One Nikola Jokic  | Jersey Autograph - JA-NJK,VIH00000045396,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 2025 Topps Bowman Best Kon Knueppel 36/50,VIH00000042501,VIH,-,Unvaulted
Active,No. SS-PS Paul Skenes - Pittsburgh Spotlight Spikes | 2025 Panini - Three and Two Baseball,VIH00000043078,VIH,-,Unvaulted
Active,Sealed encased 2022-23 Panini Flawless Nikola Jokic #DGS-NKJ | Auto numbered 7/8,VIH00000045862,VIH,-,Unvaulted
Active,Sealed encased 2021-22 Panini Luka Doncic #DGS-LDD | Draft Gem Signatures auto numbered 02/15,VIH00000045863,VIH,-,Unvaulted
Active,Encased 2024-25 Panini Eminence #NBA-KEV Kevin Garnett | NBA 75th Team Autographs Emerald 1/3,VIH00000044286,VIH,-,Unvaulted
Active,2018-19 Panini Contenders Optic Basketball #128 Luka Doncic | 86/99 Rookie Ticket Rookie Card Autograph Encased,VIH00000043343,VIH,-,Unvaulted
Active,2024 Topps #RS-TM Tyrese Maxey | Rain Drops Topps Certified Autograph Issue Signatures 1/1 Encased,VIH00000042846,VIH,-,Unvaulted
Active,2024 CLAYTON KERSHAW DYNASTIC DEED MILESTONE WIN  | #DAP-CK8 TOPPS DYNASTY WITH GURANTEED AUTO/WORN PATCH,VIH00000043043,VIH,-,Unvaulted
Active,2024-25 Panini National Treasures Shai Gilgeous-Alexander #VP-SGA | Encased Ungraded Panini CS Sealed,VIH00000045098,VIH,-,Unvaulted
Active,2018 PANINI SPECTRA #6 LUKA DONCIC NEON PINK,58219979,PSA,9,Unvaulted
Active,2024 PANINI PRIZM WNBA #22 CAITLIN CLARK GREEN PRIZM,125000000,PSA,Authentic,To Vault
Active,2018 PANINI SELECT DRAFT SELECTIONS MEMORABILIA #DSLDC LUKA DONCIC PURPLE 83/99,69749095,PSA,Authentic,To Vault
Active,2018 PANINI KABOOM! #JE JOEL EMBIID,67550081,PSA,9,Vaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Topps Noah Penda #TAIR-NP Chrome Basketball,VIH00000046200,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2025 Topps Shai Gilgeous-Alexander #141,VIH00000045085,VIH,-,Unvaulted
Active,2009 TOPPS #321 STEPHEN CURRY,63962554,PSA,8,Unvaulted
Active,2012 UPPER DECK EXQUISITE COLLECTION SIGNATURES #S-JE JULIUS ERVING 25/30,127000000,PSA,9,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2023-24 Panini Flawless Basketball Yao Ming #LS-YAO Legendary Scripts,VIH00000046194,VIH,-,Unvaulted
Active,2021 PANINI DONRUSS OPTIC FAST BREAK SIGNATURES #FBAEW ANTHONY EDWARDS GOLD 4/10,72383626,PSA,9,Unvaulted
Active,2023 TOPPS NPB CHROME TOPPS 2001 #01-1 YOSHINOBU YAMAMOTO ORANGE REFRACTOR 1/25,85222228,PSA,9,Unvaulted
Active,2016-17 Panini Donruss Optic Signature Series Jeremy Lin | Ineligible Item,VIH00000045406,VIH,-,Unvaulted
Active,2003 UPPER DECK ROOKIE EXCLUSIVES #A58 YAO MING AUTOGRAPH,97351741,PSA,Authentic,Unvaulted
Active,2011-12 Exquisite Collection Personal Touch Car #PTCVC Vince Carter,0012769095,BGS,9,Unvaulted
Active,2025 TOPPS CHROME LIGHTNING LEADERS #LL1 SHOHEI OHTANI,127000000,PSA,10,Vaulted
Active,2003-04 Bowman Chrome #149 Dwayne Wade Refractors,0003917921,BGS,9,Vaulted
Active,1992 CLASSIC DRAFT PICKS #1 SHAQUILLE O'NEAL,20458493,PSA,10,Vaulted
Active,2023 TOPPS COSMIC CHROME #70 DWYANE WADE SUPERFRACTOR 1/1 1/1,133000000,PSA,9,Vaulted
Active,2025 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD #RC1 PAIGE BUECKERS,128000000,PSA,10,Vaulted
Active,2006-07 EXQUISITE COLLECTION #5 MICHAEL JORDAN,0011373952,BGS,8.5,Vaulted
Active,2013 Upper Deck All-Time Greats Team For The Ages #TA14 Michael Jordan,0011816447,BGS,9,Vaulted
Active,2023 BOWMAN UNIVERSITY BEST BOWMAN MASTERPIECES AUTOGRAPHS #BMACC CAITLIN CLARK GOLD REFRACTOR 16/50,108000000,PSA,10,Vaulted
Active,2021 PANINI DONRUSS ROAD TO QATAR KABOOM! #6 ROBERT LEWANDOWSKI,91446540,PSA,10,Vaulted
Active,2001 Topps Chrome Traded #T266 Ichiro Suzuki,0014829087,BGS,9.5,Unvaulted
Active,2017 Panini Flawless Premium Ink Signatures #9 Giannis Antetokounmpo,0013304131,BGS,9.5,Unvaulted
Active,2025 TOPPS ALL KINGS #AK-4 GIANNIS ANTETOKOUNMPO,136000000,PSA,9,Unvaulted
Active,1986 Star Michael Jordan #6 Michael Jordan,0012820696,BGS,8,Unvaulted
Active,2025 BOWMAN UNIVERSITY CHROME #109 FERNANDO MENDOZA BLACK REFRACTOR 4/10,142000000,PSA,10,Unvaulted
Active,2018 Panini National Convention Gold VIP #64 Stephen Curry Cracked Ice Prizm,0010795789,BGS,9.5,Unvaulted
Active,2002 TOPPS CHROME #146 YAO MING,50591488,PSA,10,Vaulted
Active,2003 TOPPS CHROME #11 YAO MING,54259257,PSA,10,Vaulted
Active,2003-04 Topps Pristine #102 LeBron James,0003978544,BGS,9.5,Vaulted
Active,2019 Crown Royale Kaboom! #9 LeBron James,0012577520,BGS,9.5,Vaulted
Active,2005-06 Upper Deck Trilogy Signature Swatch #LB LeBron James,0011041439,BGS,9.5,Vaulted
Active,2020 PANINI FLAWLESS MOMENTOUS AUTOGRAPHS #MOMANT ANTHONY EDWARDS 20/25,65156122,PSA,9,Vaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2020 Panini Absolute Football Chase Young #K-CY2,VIH00000046143,VIH,-,Unvaulted
Active,Ineligible Item - Please send home | 4x Assorted Raw Basketball Cards,VIH00000045783,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024-25 Panini National Treasures Basketball Allen Iverson #NAI-IVE,VIH00000039037,VIH,-,Unvaulted
Active,2025 Topps Five Star Golden Graphs #GG-RS Roki Saki | Topps Certified Autograph Issue (#01/30) Encased,VIH00000046352,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000045156,VIH,-,Unvaulted
Active,2022-23 Panini Immaculate Basketball Sealed Card | #IPA-LUD Luka Doncic 6/8,VIH00000045153,VIH,-,Unvaulted
Active,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER SHOCK,93510175,PSA,10,Vaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2013 Topps Triple Threads #109 Manny Machado Patch Autograph (#01/25) RC,VIH00000046325,VIH,-,Unvaulted
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 4 raw basketball cards,VIH00000046748,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #101 Jalen Brunson (#2/5),VIH00000046349,VIH,-,Unvaulted
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 4 raw basketball cards,VIH00000046748,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 2025 Topps Chrome #101 Jalen Brunson (#2/5),VIH00000046349,VIH,-,Unvaulted
Active,2002 TOPPS CHROME #146 YAO MING,118000000,PSA,10,Vaulted
Active,2017 PANINI DONRUSS ELITE #155 PATRICK MAHOMES II RED 31/149,85044639,PSA,10,Vaulted
Active,2014-15 SP Authentic Immortal Ink #IIJO Michael Jordan,0013955642,BGS,9.5,Vaulted
Active,2025 PANINI ABSOLUTE KABOOM! HORIZONTAL #22 JASON KELCE,146000000,PSA,10,Vaulted
Active,1997 STADIUM CLUB TRIUMVIRATE #T9B MICHAEL JORDAN LUMINOUS,102000000,PSA,8,Returning
Active,1998 UPPER DECK IONIX HOLOGRFX #MJ2 MICHAEL JORDAN,07102500,PSA,9,Returning
Active,1997 HOOPS HIGH VOLTAGE #14 MICHAEL JORDAN,101000000,PSA,9,Returning
Active,2024 PANINI REVOLUTION KABOOM! HORIZONTAL #29 KEL'EL WARE,146000000,PSA,8,Vaulted
Active,Ineligible Item - Please Send Home | 1x Raw Sports Card,VIH00000046320,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x 2025 raw NBA card- KON KNUEPPEL #254 043/199 Charlotte Hornets,VIH00000047264,VIH,-,Unvaulted
Active,2018 PANINI PRIZM #280 LUKA DONCIC GREEN PRIZM,99349478,PSA,10,Vaulted
Active,2000 UPPER DECK BLACK DIAMOND #126 TOM BRADY,14909789,PSA,10,Vaulted
Active,2024 PANINI FLAWLESS FLAWLESS VAULT MEMORABILIA #FVM-DML DAMIAN LILLARD 9/14,138000000,PSA,7,Vaulted
Active,Ineligible Item - Please send home | Raw Basketball Card,VIH00000046014,VIH,-,Returning
Active,2025 TOPPS CHROME #251 COOPER FLAGG BASKETBALL REFRACTOR,146000000,PSA,8,To Vault
Active,2004 BOWMAN #23 LeBRON JAMES CHROME-REFRACTOR,48454746,PSA,9,Vaulted
Active,2024 PANINI ROOKIE ROYALTY WNBA DOWNTOWN #11 CAITLIN CLARK,151000000,PSA,7,Returning
Active,2024 PANINI ONE AND ONE PRIZMANIA #3 STEPHEN CURRY,147000000,PSA,6,Returning
Active,2016-17 Donruss Optic All-Stars #21 Stephen Curry Gold,0010823942,BGS,10,Vaulted
Active,1995 UPPER DECK #23 MICHAEL JORDAN,50376815,PSA,10,Vaulted
Active,2002 TOPPS PRISTINE #51 YAO MING REFRACTOR 220/1899,66245310,PSA,10,Vaulted
Active,2018 PANINI DONRUSS #162 SHAI GILGEOUS-ALEXANDER GREEN/YELLOW LASER,114000000,PSA,10,Vaulted
Active,2005-06 SP Signature Edition Marks of Distinction Autograph LeBron James,0006912178,BGS,9,Vaulted
Active,2025 TOPPS THE DAILY DRIBBLE #DD-31 COOPER FLAGG,144000000,PSA,10,To Vault
Active,2021 PANINI DONRUSS #211 CADE CUNNINGHAM HOLO ORANGE LASER,109000000,PSA,10,Vaulted
Active,2018 PANINI DONRUSS OPTIC #162 SHAI GILGEOUS-ALEXANDER FAST BREAK-HOLO,52541039,PSA,10,Vaulted
Active,Ineligible Item - Please send home | 2x Raw Basketball Cards,VIH00000047027,VIH,-,Returning
Active,INELIGIBLE ITEMS - PLEASE SEND BACK | 3 raw basketball cards,VIH00000047801,VIH,-,Returning
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2025 Topps Nationals No. 90R2-JW James Wood 1/5 Patch Raw Card,VIH00000046855,VIH,-,Unvaulted
Active,2018 PANINI NATIONAL TREASURES ROOKIE DUAL MATERIALS #SGA SHAI GILGEOUS-ALEXANDER 74/99,111000000,PSA,8,Unvaulted
Active,1986 FLEER #7 CHARLES BARKLEY,119000000,PSA,Authentic,Unvaulted
Active,2019 PANINI NATIONAL TREASURES ROOKIE JUMBO MATERIALS #THR TYLER HERRO 97/99,71151081,PSA,Authentic,Unvaulted
Active,2018 PANINI IMPECCABLE STAINLESS STARS AUTOGRAPHS #SASGA SHAI GILGEOUS-ALEXANDER 74/99,115000000,PSA,Authentic,Unvaulted
Active,2022 PANINI RECON ROOKIE RECON SIGNATURES #RRSPBC PAOLO BANCHERO PURPLE 12/25,91970570,PSA,8,Unvaulted
Active,2022 POKEMON GO #074 FULL ART/CONKELDURR V,85393174,PSA,10,Unvaulted
Active,2024-25 BOWMAN U NOW #1 COOPER FLAGG,114000000,PSA,10,Vaulted
Active,2023 Panini Immaculate Collection #RA-AR Anthony Richardson Collegiate Rookie Auto Emerald 1/5,7470354,SGC,8.5,Vaulted
Active,2022 BOWMAN SAPPHIRE EDITION CHROME PROSPECT AUTOGRAPHS #JW JAMES WOOD,96973416,PSA,10,Vaulted
Active,2019 PANINI SELECT THROWBACK MEMORABILIA #TMLBJ LeBRON JAMES PURPLE PRIZM 55/99,62634846,PSA,9,Vaulted
Active,2021 Panini Spectra #APA-MJ Mac Jones Aspiring Patch Auto. Neon Orange Prizm 5/15,1447256,SGC,9.5,Vaulted
Active,2022 BOWMAN UNIVERSITY CHROME PROSPECTS #82 JAHMYR GIBBS AUTOGRAPH,97576392,PSA,9,Vaulted
Active,"INELIGIBLE ITEMS - PLEASE SHIP HOME | 2x Raw Cards: 2024 Topps Chrome McDonald's Franchise Picks #REA-CAR Carmelo Anthony Gold Refractor [#41/50], 2023-24 Panini Select #168 Jordan Clarkson Tiger Stripes Prizm",VIH00000042580,VIH,-,Unvaulted
Active,"Ineligible Item, PLEASE SEND HOME | 1x Raw 2025 Topps Chrome Basketball '80 45th Anniversary #TC-CE VJ Edgecombe Mojo",VIH00000042080,VIH,-,Unvaulted
Active,Ineligible Items Please Send Home | 4x Raw Unassorted Sports Cards,VIH00000042611,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Donruss Basketball WNBA Private Signings #18 Napheesa Collier Redemption Card,VIH00000042963,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2025 Topps VJ EDGECOMBE rookie card 021/150,VIH00000042208,VIH,-,Unvaulted
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000044254,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2018-19 Panini Opulence Basketball City of Gold No. CG-GAN Giannis Antetokounmpo 24/25 Autographed Raw Card,VIH00000044583,VIH,-,Unvaulted
Active,Ineligible Items Please Send Home | 4x Raw Unassorted Sports Cards,VIH00000042611,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Raw Card: 2025 Donruss Basketball WNBA Private Signings #18 Napheesa Collier Redemption Card,VIH00000042963,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2025 Topps VJ EDGECOMBE rookie card 021/150,VIH00000042208,VIH,-,Unvaulted
Active,"INELIGIBLE ITEMS - PLEASE SHIP HOME | 2x Raw Cards: 2024 Topps Chrome McDonald's Franchise Picks #REA-CAR Carmelo Anthony Gold Refractor [#41/50], 2023-24 Panini Select #168 Jordan Clarkson Tiger Stripes Prizm",VIH00000042580,VIH,-,Unvaulted
Active,"Ineligible Item, PLEASE SEND HOME | 1x Raw 2025 Topps Chrome Basketball '80 45th Anniversary #TC-CE VJ Edgecombe Mojo",VIH00000042080,VIH,-,Unvaulted
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000044254,VIH,-,Unvaulted
Active,2017 PANINI SPECTRA GLOBAL ICONS AUTOGRAPHS #DNK DIRK NOWITZKI NEON GREEN 25/25,78299653,PSA,9,Vaulted
Active,2019 TOPPS CHROME FUTURE STARS #FS-1 SHOHEI OHTANI,85496565,PSA,10,To Vault
Active,"Sealed encased 2024 Panini The National Charles Barkley #CB | VIP, diamond",VIH00000042105,VIH,-,Returning
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043340,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042827,VIH,-,Unvaulted
Active,Ineligible Item - Please send home | Raw Card: 2025 Bowman U Best PJRA KKN Kon Knueppel Prospect Jumbo Relic Autograph,VIH00000041650,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042831,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043283,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043356,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND HOME! | x1 Raw 2022 Panini Contenders Optic Jalen Hurts #WT-7,VIH00000043010,VIH,-,Unvaulted
Active,2024 TOPPS TRANSCENDENT COLLECTION 2024 ROOKIE THROUGH THE YEARS AUTOGRAPHS 1/1 #2008 YOSHINOBU YAMAMOTO 1/1,120000000,PSA,8,Unvaulted
Active,"Ineligible Items, PLEASE SEND HOME | Raw Cards",VIH00000041744,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042859,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042824,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043317,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000043329,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 2024-25 Immaculate Magic Johnson #HRS-MJO,VIH00000042585,VIH,-,Unvaulted
Active,Ineligible Item - Please send home | Raw 2025 Topps Allen & Ginter Ichiro The World's Champions,VIH00000045873,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x Unaccepted Item: Topps Bunt Digital Collectible Instructions,VIH00000042772,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2025 Panini The National Julius Erving #17 auto numbered 2/5,VIH00000042098,VIH,-,Unvaulted
Active,Ineligible Item Please Send Home | 1x Raw 2015-16 Panini Immaculate Collection George Gervin #IK-GGE,VIH00000042406,VIH,-,Unvaulted
Active,PLEASE SEND HOME - UNACCEPTED ITEM | Unaccepted slab: 2021-22 Panini Instant Black 1/1 # 91 Ja Morant,VIH00000043436,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - SEND HOME | Raw Card: 2024 Topps Stephen Curry #MA-SC,VIH00000043573,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND HOME! | x1 Raw 2025 VIP Panini Prizm The Nationals No.1 Caitlin Clark,VIH00000042597,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | 1x 2023-24 Panini Spectra No. CG-SCY Stephen Curry 3/3 Autographed Raw Card,VIH00000044573,VIH,-,Unvaulted
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2017 Panini - Origins Football No. RA-CK Cooper Kupp Los Angeles Rams,VIH00000043201,VIH,-,Unvaulted
Active,2025 Panini Visionary Josh Allen  | Ineligible item,VIH00000042674,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND BACK | Raw card: 2025 Leaf Signature Series Allen Iverson #BA-AI1 auto 1/1,VIH00000042103,VIH,-,Unvaulted
Active,1x Raw 2019 Panini Royal Signatures Eric Dickerson #ROY-ED; | 1x Raw 2021 Panini Contenders Optic Matthew Stafford No. POY-MST,VIH00000044315,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw basketball card- 2025 Topps VJ EDGECOMBE #DD-33 Daily Dribble,VIH00000042274,VIH,-,Unvaulted
Active,Ineligible Item Please Send Home | 1x Raw Panini Plates & Patches Saquon Barkley,VIH00000042416,VIH,-,Unvaulted
Active,2020 Leaf Flash Jalen Hurts Auto /35 | Ineligible item,VIH00000042680,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042848,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x raw football card- 2024 Panini Contenders Optic #5 JOSH ALLEN Season Ticket,VIH00000042746,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE RETURN TO SENDER | 1x Raw Card: 2021-22 National Treasures Basketball Shaquille O'Neal Treasured Signatures #TS-SON,VIH00000044601,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2024-25 Panini Select Giannis Antetokounmpo No. SIG-GIA 07/49,VIH00000042150,VIH,-,Unvaulted
Active,"INELIGIBLE ITEMS - SEND HOME | 1x Encased Ungraded 2025 Topps Yoshinobu Yamamoto #BPA-YY, 1x Raw Pack MLB Bowman 2025 10 Cards",VIH00000042799,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SEND HOME | x1 Raw 2025 Topps Chrome VJ Edgecombe No.TC-CE,VIH00000042602,VIH,-,Unvaulted
Active,INELIGIBLE ITEMS - PLEASE SHIP HOME | 1x 2024 Topps 1st Bowman #CPA-SA Sam Antonacci Autographed Card; 1x 2025 Topps Dyanmic Duals #43 Yamamoto/Sakaki 5/5; 1x 2025 Topps Nationals #U90C-30 James Wood 1/1,VIH00000044902,VIH,-,Unvaulted
Active,2019-20 Panini Origins Tyler Herro RPA  | Ineligible item,VIH00000042679,VIH,-,Unvaulted
Active,2023 Panini Prizm Draft Picks Jaxon Smith-Njigba Auto | Ineligible item,VIH00000042684,VIH,-,Unvaulted
Active,Ineligible Item Please Send Home | 1x Panini Prizm Authentic Autographs Angel Reese,VIH00000042405,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042877,VIH,-,Unvaulted
Active,"Ineligible Item, PLEASE SEND HOME | Raw Justin Herbert #203 Rookie Playbook Jersey Autograph 15/25",VIH00000044720,VIH,-,Unvaulted
Active,2019-20 Panini Origins Tyler Herro RPA  | Ineligible item,VIH00000042679,VIH,-,Unvaulted
Active,2023 Panini Prizm Draft Picks Jaxon Smith-Njigba Auto | Ineligible item,VIH00000042684,VIH,-,Unvaulted
Active,Ineligible Item Please Send Home | 1x Panini Prizm Authentic Autographs Angel Reese,VIH00000042405,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042877,VIH,-,Unvaulted
Active,INELIGIBLE ITEM = PLEASE SHIP HOME | 1x Raw Card: 2025 Topps RC No Limit #NL-3 VJ Edgecombe 39/99,VIH00000042308,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x cased slab basketball card without a Panini Brand Seal- 2024-25 Panini Select VICTOR WEMBANYAMA #2 18/25,VIH00000042355,VIH,-,Unvaulted
Active,Ineligible Item | Raw Card- Josh Jacobs,VIH00000042055,VIH,-,Unvaulted
Active,INELIGIBLE ITEM - PLEASE SHIP HOME | Unaccepted raw card from AG,VIH00000042900,VIH,-,Unvaulted
Active,INELLIGIBLE - PLEASE SHIP HOME | 2024 Panini prizm No.17 VJ Edgecombe,VIH00000042257,VIH,-,Unvaulted
Active,INELIGIBLE ITEM- PLEASE SHIP HOME! | 1x cased slab without brand seal- 2025 Panini Prizm Fifa Club World Cup KYLIAN MBAPPE Dual Signatures #DS-RB,VIH00000044115,VIH,-,Unvaulted
Active,"Ineligible Item, PLEASE SEND HOME | 1x Raw 2016-17 Immaculate Collection #ATG-AE Alex English All-Time Greats Auto 31/75",VIH00000042079,VIH,-,Unvaulted
Active,Ineligible Item - Please Send Home | 1x Raw Card: 2024-25 Panini Noir #GGE-SKE Shawn Kemp,VIH00000042943,VIH,-,Unvaulted
Active,1x Raw 2025 Topps Chrome Allen Iverson No. CG-29 | Ineligible,VIH00000045837,VIH,-,Unvaulted
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2025 Panini - Crusade Baseball No. CS-PSK Paul Skenes - Pittsburgh,VIH00000042200,VIH,-,Unvaulted
Active,Ineligible Item Please Send Home | Topps Certified Autograph Issue Victor Wembanyama,VIH00000042518,VIH,-,Unvaulted
Active,2019 Panini Opulence Gold #CG-NJ Nikola Jokic /25 Auto | Panini Encased,VIH00000041552,VIH,-,Unvaulted
Active,"2024-25 Panini Flawless Lebron James #FM-LBJ | Encased, 3/5, Patch",VIH00000043987,VIH,-,Unvaulted
Active,No. RP-JT Jayson Tatum  - Boston | 2024 Topps Relic Autographs Prime card,VIH00000043067,VIH,-,Unvaulted
Active,2022-2023 Panini National Treasures Basketball #110 Paolo Banchero | 1 of 1 Black Box 2025 Rookie Patch Autograph Encased,VIH00000043885,VIH,-,Unvaulted
Active,2022-23 Panini One and One Basketball #PRJ-PB5 Paolo Banchero | 1 of 1 Black Box 2025 Rookie Card Patch Autograph Encased,VIH00000043290,VIH,-,Unvaulted
Active,Encased 2019-20 One And One #FT-NJK Nikola Jokic | 1st Team Signatures Blue 8/49,VIH00000044285,VIH,-,Unvaulted
Active,2015-16 PANINI-NOIR BASKETBALL GIANNIS ANTETOKOUNMPO #NB-GAN | AUTOGRAPH GUARANTEED BY PANINI AMERICA CARD,VIH00000045394,VIH,-,Unvaulted
Active,INELLIGIBLE ITEM - PLEASE SHIP HOME | 2025 Panini No. 43 Aaron Judge - New York,VIH00000041831,VIH,-,Unvaulted
Active,2017 PANINI SPECTRA GLOBAL ICONS AUTOGRAPHS #DNK DIRK NOWITZKI NEON GREEN 25/25,78299653,PSA,9,Vaulted
Active,2019 TOPPS CHROME FUTURE STARS #FS-1 SHOHEI OHTANI,85496565,PSA,10,To Vault
Active,2012 UPPER DECK EXQUISITE COLLECTION SIGNATURES #S-RO DENNIS RODMAN 3/30,66977034,PSA,8,Vaulted
Active,2024 PANINI NATIONAL SPORTS COLLECTORS CONVENTION VIP GOLD COLOR BLAST #AR ANGEL REESE 24/44,134000000,PSA,9,Vaulted
